StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,1_encoding1Time_First Click,1_encoding1Time_Last Click,1_encoding1Time_Page Submit,1_encoding1Time_Click Count,2_encoding1Time_First Click,2_encoding1Time_Last Click,2_encoding1Time_Page Submit,2_encoding1Time_Click Count,3_encoding1Time_First Click,3_encoding1Time_Last Click,3_encoding1Time_Page Submit,3_encoding1Time_Click Count,4_encoding1Time_First Click,4_encoding1Time_Last Click,4_encoding1Time_Page Submit,4_encoding1Time_Click Count,5_encoding1Time_First Click,5_encoding1Time_Last Click,5_encoding1Time_Page Submit,5_encoding1Time_Click Count,6_encoding1Time_First Click,6_encoding1Time_Last Click,6_encoding1Time_Page Submit,6_encoding1Time_Click Count,7_encoding1Time_First Click,7_encoding1Time_Last Click,7_encoding1Time_Page Submit,7_encoding1Time_Click Count,8_encoding1Time_First Click,8_encoding1Time_Last Click,8_encoding1Time_Page Submit,8_encoding1Time_Click Count,9_encoding1Time_First Click,9_encoding1Time_Last Click,9_encoding1Time_Page Submit,9_encoding1Time_Click Count,10_encoding1Time_First Click,10_encoding1Time_Last Click,10_encoding1Time_Page Submit,10_encoding1Time_Click Count,11_encoding1Time_First Click,11_encoding1Time_Last Click,11_encoding1Time_Page Submit,11_encoding1Time_Click Count,12_encoding1Time_First Click,12_encoding1Time_Last Click,12_encoding1Time_Page Submit,12_encoding1Time_Click Count,13_encoding1Time_First Click,13_encoding1Time_Last Click,13_encoding1Time_Page Submit,13_encoding1Time_Click Count,14_encoding1Time_First Click,14_encoding1Time_Last Click,14_encoding1Time_Page Submit,14_encoding1Time_Click Count,15_encoding1Time_First Click,15_encoding1Time_Last Click,15_encoding1Time_Page Submit,15_encoding1Time_Click Count,16_encoding1Time_First Click,16_encoding1Time_Last Click,16_encoding1Time_Page Submit,16_encoding1Time_Click Count,17_encoding1Time_First Click,17_encoding1Time_Last Click,17_encoding1Time_Page Submit,17_encoding1Time_Click Count,18_encoding1Time_First Click,18_encoding1Time_Last Click,18_encoding1Time_Page Submit,18_encoding1Time_Click Count,19_encoding1Time_First Click,19_encoding1Time_Last Click,19_encoding1Time_Page Submit,19_encoding1Time_Click Count,20_encoding1Time_First Click,20_encoding1Time_Last Click,20_encoding1Time_Page Submit,20_encoding1Time_Click Count,21_encoding1Time_First Click,21_encoding1Time_Last Click,21_encoding1Time_Page Submit,21_encoding1Time_Click Count,22_encoding1Time_First Click,22_encoding1Time_Last Click,22_encoding1Time_Page Submit,22_encoding1Time_Click Count,23_encoding1Time_First Click,23_encoding1Time_Last Click,23_encoding1Time_Page Submit,23_encoding1Time_Click Count,24_encoding1Time_First Click,24_encoding1Time_Last Click,24_encoding1Time_Page Submit,24_encoding1Time_Click Count,1_encoding2Time_First Click,1_encoding2Time_Last Click,1_encoding2Time_Page Submit,1_encoding2Time_Click Count,2_encoding2Time_First Click,2_encoding2Time_Last Click,2_encoding2Time_Page Submit,2_encoding2Time_Click Count,3_encoding2Time_First Click,3_encoding2Time_Last Click,3_encoding2Time_Page Submit,3_encoding2Time_Click Count,4_encoding2Time_First Click,4_encoding2Time_Last Click,4_encoding2Time_Page Submit,4_encoding2Time_Click Count,5_encoding2Time_First Click,5_encoding2Time_Last Click,5_encoding2Time_Page Submit,5_encoding2Time_Click Count,6_encoding2Time_First Click,6_encoding2Time_Last Click,6_encoding2Time_Page Submit,6_encoding2Time_Click Count,7_encoding2Time_First Click,7_encoding2Time_Last Click,7_encoding2Time_Page Submit,7_encoding2Time_Click Count,8_encoding2Time_First Click,8_encoding2Time_Last Click,8_encoding2Time_Page Submit,8_encoding2Time_Click Count,9_encoding2Time_First Click,9_encoding2Time_Last Click,9_encoding2Time_Page Submit,9_encoding2Time_Click Count,10_encoding2Time_First Click,10_encoding2Time_Last Click,10_encoding2Time_Page Submit,10_encoding2Time_Click Count,11_encoding2Time_First Click,11_encoding2Time_Last Click,11_encoding2Time_Page Submit,11_encoding2Time_Click Count,12_encoding2Time_First Click,12_encoding2Time_Last Click,12_encoding2Time_Page Submit,12_encoding2Time_Click Count,13_encoding2Time_First Click,13_encoding2Time_Last Click,13_encoding2Time_Page Submit,13_encoding2Time_Click Count,14_encoding2Time_First Click,14_encoding2Time_Last Click,14_encoding2Time_Page Submit,14_encoding2Time_Click Count,15_encoding2Time_First Click,15_encoding2Time_Last Click,15_encoding2Time_Page Submit,15_encoding2Time_Click Count,16_encoding2Time_First Click,16_encoding2Time_Last Click,16_encoding2Time_Page Submit,16_encoding2Time_Click Count,17_encoding2Time_First Click,17_encoding2Time_Last Click,17_encoding2Time_Page Submit,17_encoding2Time_Click Count,18_encoding2Time_First Click,18_encoding2Time_Last Click,18_encoding2Time_Page Submit,18_encoding2Time_Click Count,19_encoding2Time_First Click,19_encoding2Time_Last Click,19_encoding2Time_Page Submit,19_encoding2Time_Click Count,20_encoding2Time_First Click,20_encoding2Time_Last Click,20_encoding2Time_Page Submit,20_encoding2Time_Click Count,21_encoding2Time_First Click,21_encoding2Time_Last Click,21_encoding2Time_Page Submit,21_encoding2Time_Click Count,22_encoding2Time_First Click,22_encoding2Time_Last Click,22_encoding2Time_Page Submit,22_encoding2Time_Click Count,23_encoding2Time_First Click,23_encoding2Time_Last Click,23_encoding2Time_Page Submit,23_encoding2Time_Click Count,24_encoding2Time_First Click,24_encoding2Time_Last Click,24_encoding2Time_Page Submit,24_encoding2Time_Click Count,1_mathQuiz,2_mathQuiz,3_mathQuiz,4_mathQuiz,5_mathQuiz,6_mathQuiz,7_mathQuiz,8_mathQuiz,9_mathQuiz,10_mathQuiz,1_recog,2_recog,3_recog,4_recog,5_recog,6_recog,7_recog,8_recog,9_recog,10_recog,11_recog,12_recog,13_recog,14_recog,15_recog,16_recog,17_recog,18_recog,19_recog,20_recog,21_recog,22_recog,23_recog,24_recog,25_recog,26_recog,27_recog,28_recog,29_recog,30_recog,31_recog,32_recog,33_recog,34_recog,35_recog,36_recog,37_recog,38_recog,39_recog,40_recog,41_recog,42_recog,43_recog,44_recog,45_recog,46_recog,47_recog,48_recog,contactQs_1,contactQs_2,contactQs_3,contactQs_4,contactQs_5,contactQs_6,contactQs_7,contactQs_8,contactQs_9,contactQs_10,contactQs_11,contactQs_12,contactQs_13,contactQs_14,contactQs_15,contactQs_DO,friendship_1,friendship_2,friendship_3,friendship_4,friendship_5,friendship_6,friendship_7,friendship_8,friendship_9,friendship_10,friendship_11,friendship_12,friendship_13,friendship_14,friendship_15,friendship_16,friendship_17,friendship_18,friendship_DO,botCheck,manipCheck,age,race,race_6_TEXT,sex,sex_3_TEXT,FL_13_DO,FL_14_DO,individualdifference-motivation_DO
10/21/21 16:49,10/21/21 17:16,0,188.221.83.133,100,1590,1,10/21/21 17:16,R_2qyiqmJ4bpPeofI,,,,,51.44090271,0.098495483,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.11,0,0,0,2.107,0,0,0,2.013,0,0,0,2.011,0,0,0,2.008,0,0,0,2.011,0,0,0,2.01,0,0,0,2.007,0,0,0,2.119,0,0,0,2.11,0,0,0,2.009,0,0,0,2.012,0,0,0,2.011,0,0,0,2.006,0,0,0,2.006,0,0,0,2.011,0,0,0,2.009,0,0,0,2.007,0,0,0,2.11,0,0,0,2.011,0,0,0,2.008,0,0,0,2.011,0,0,0,2.012,0,0,0,2.01,0,9,3,54,10,6,40,49,343,13,8,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,6,2,6,6,6,2,2,6,6,4,4,6,6,1,3,15|10|1|8|9|14|12|2|6|7|5|3|11|4|13,5,4,3,5,5,4,5,4,3,4,4,3,5,5,4,5,4,3,14|4|9|2|12|15|16|18|3|8|7|6|17|13|10|11|5|1,"by analysing my interactions, the people i come into contact with  on a daily basis",whether or not race plays a factor in how accurately we recognise people/faces/features,,2,,2,,encoding-block2,individualdifference-motivation|individualdifference-experience,friendship
10/21/21 17:07,10/21/21 17:21,0,82.145.209.117,100,791,1,10/21/21 17:21,R_2CB0Gucuo1jR00l,,,,,-29,24,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.009,0,0,0,2.109,0,0,0,2.009,0,0,0,2.109,0,0,0,2.009,0,0,0,2.009,0,0,0,2.01,0,0,0,2.109,0,0,0,2.008,0,0,0,2.108,0,0,0,2.006,0,0,0,2.009,0,0,0,2.108,0,0,0,2.009,0,0,0,2.009,0,0,0,2.009,0,0,0,2.009,0,0,0,2.009,0,0,0,2.012,0,0,0,2.009,0,0,0,2.109,0,0,0,2.009,0,0,0,2.008,0,0,0,2.01,0,9,3,125,25,5,98,49,27,9,8,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,2,2,1,2,1,2,6,6,6,6,6,6,6,6,6,6,1,6,4,1,6,3|2|15|14|7|4|6|9|8|1|5|13|11|10|12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10|4|17|5|11|13|9|1|18|12|16|15|7|3|14|8|2|6,Color does not matter for me. I interact with everyone because I will not participate in the hate of someone in the past that I didn't know ,If race discrimination still exists in society ,29,2,,2,,encoding-block2,individualdifference-motivation|individualdifference-experience,friendship
10/21/21 17:20,10/21/21 17:36,0,82.18.83.227,100,970,1,10/21/21 17:36,R_2qvBZPv3PdtKHDS,,,,,52.22419739,0.131500244,anonymous,EN,1,0,0,2.017,0,0,0,2.013,0,0,0,2.111,0,0,0,2.112,0,0,0,2.114,0,0,0,2.128,0,0,0,2.111,0,0,0,2.125,0,0,0,2.121,0,0,0,2.017,0,0,0,2.124,0,0,0,2.12,0,0,0,2.013,0,0,0,2.012,0,0,0,2.014,0,0,0,2.019,0,0,0,2.125,0,0,0,2.121,0,0,0,2.014,0,0,0,2.012,0,0,0,2.119,0,0,0,2.113,0,0,0,2.116,0,0,0,2.017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,54,10,6,40,49,343,13,8,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,1,1,1,2,2,1,2,1,2,1,1,1,2,6,4,4,5,4,6,5,5,5,5,1,4,6,1,1,2|10|13|12|8|5|14|3|9|1|7|11|4|6|15,5,5,5,5,5,5,4,5,5,4,3,4,4,4,4,3,3,2,12|9|6|4|10|18|14|3|5|11|13|16|15|8|1|17|7|2,I arrived at my answers based on my experiences and past interactions with black and white coworkers/neighbors.,Implicit bias and whether participants or more like to remember black or white faces or produce false memories due to biases (e.g. all white people look alike).,31,2,,1,,encoding-block1,individualdifference-experience|individualdifference-motivation,friendship
10/21/21 17:36,10/21/21 17:45,0,23.126.68.224,100,552,1,10/21/21 17:45,R_3015OUVyJUJaz20,,,,,41.60679626,-81.49849701,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.113,0,0,0,2.005,0,0,0,2.111,0,0,0,2.01,0,0,0,2.013,0,0,0,2.111,0,0,0,2.009,0,0,0,2.006,0,0,0,2.11,0,0,0,2.011,0,0,0,2.114,0,0,0,2.11,0,0,0,2.006,0,0,0,2.014,0,0,0,2.11,0,0,0,2.114,0,0,0,2.006,0,0,0,2.01,0,0,0,2.113,0,0,0,2.012,0,0,0,2.012,0,0,0,2.113,0,0,0,2.013,0,0,0,2.11,0,6,3,54,100,6,40,343,21,13,8,2,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,6,3,4,5,6,4,4,6,6,5,4,6,6,1,1,13|15|7|1|10|4|11|2|6|14|3|5|9|8|12,3,3,3,5,5,4,4,3,3,3,3,2,4,4,3,3,2,1,4|1|15|16|9|10|2|12|8|14|13|5|18|6|11|3|17|7,I based every answer on my life experiences.,unsure,62,2,,2,,encoding-block2,individualdifference-experience|individualdifference-motivation,friendship
10/21/21 17:08,10/21/21 17:49,0,41.114.70.89,100,2492,1,10/21/21 17:49,R_rdyJxqGB6i1IgIp,,,,,-25.75990295,28.26040649,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.019,0,0,0,2.017,0,0,0,2.024,0,0,0,2.012,0,0,0,2.022,0,0,0,2.012,0,0,0,2.032,0,0,0,2.024,0,0,0,2.125,0,0,0,2.029,0,0,0,2.016,0,0,0,2.015,0,0,0,2.023,0,0,0,2.016,0,0,0,2.018,0,0,0,2.014,0,0,0,2.029,0,0,0,2.113,0,0,0,2.017,0,0,0,2.022,0,0,0,2.016,0,0,0,2.025,0,0,0,2.111,0,0,0,2.013,0,9,3,54,10,6,40,49,343,13,8,2,1,2,1,2,1,2,1,2,1,2,2,2,2,1,1,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,1,6,2,1,6,4,1,1,6,6,1,2,6,1,1,6,5|12|4|15|9|13|8|3|2|10|6|11|1|7|14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7|14|13|2|12|17|5|10|9|6|4|1|3|18|8|11|16|15,by thinking through what i am asked.,memory capacity,20,2,,2,,encoding-block2,individualdifference-motivation|individualdifference-experience,friendship
10/21/21 17:34,10/21/21 17:50,0,67.187.131.147,100,930,1,10/21/21 17:50,R_3Oobfl8xa313Cr5,,,,,38.59599304,-121.2126999,anonymous,EN,1,0,0,2.105,0,0,0,2.006,0,0,0,2.106,0,0,0,2.105,0,0,0,2.105,0,0,0,2.006,0,0,0,2.106,0,0,0,2.006,0,0,0,2.005,0,0,0,2.006,0,0,0,2.105,0,0,0,2.006,0,0,0,2.005,0,0,0,2.005,0,0,0,2.105,0,0,0,2.005,0,0,0,2.006,0,0,0,2.005,0,0,0,2.005,0,0,0,2.005,0,0,0,2.005,0,0,0,2.006,0,0,0,2.006,0,0,0,2.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,54,10,6,40,49,343,13,8,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,6,4,4,6,6,2,3,5,6,2,5,5,4,2,2,3|10|5|2|11|15|7|1|14|6|9|13|4|12|8,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,4,12|15|7|8|11|2|16|9|18|3|10|1|5|4|13|6|14|17,I just thought about I really act in these types of scenarios. And I just tried to remember each person's face,Studying people's memory..,22,2,,2,,encoding-block1,individualdifference-experience|individualdifference-motivation,friendship
10/21/21 17:45,10/21/21 17:52,0,73.89.156.237,100,446,1,10/21/21 17:52,R_1FhaDKBKp6smHjz,,,,,42.86369324,-71.51319885,anonymous,EN,1,0,0,2.112,0,0,0,2.006,0,0,0,2.106,0,0,0,2.006,0,0,0,2.007,0,0,0,2.109,0,0,0,2.108,0,0,0,2.014,0,0,0,2.011,0,0,0,2.014,0,0,0,2.007,0,0,0,2.116,0,0,0,2.006,0,0,0,2.114,0,0,0,2.006,0,0,0,2.115,0,0,0,2.011,0,0,0,2.007,0,0,0,2.009,0,0,0,2.014,0,0,0,2.006,0,0,0,2.006,0,0,0,2.009,0,0,0,2.006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,54,10,6,40,49,343?,13,8,1,2,1,2,1,2,1,2,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,1,2,1,1,2,1,1,2,1,2,1,1,2,2,2,1,1,2,1,2,1,2,1,2,2,6,6,2,6,6,6,4,2,6,2,1,6,1,1,10|11|8|13|7|1|14|3|2|4|12|9|6|5|15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4|2|13|15|6|18|1|16|8|5|14|11|17|3|10|12|7|9,"I would do all of those things with anybody, regardless of race. I've lived in NH most of my life, I don't really have any option but to hang out with white people.",Unconscious biases? ,31,2,,1,,encoding-block1,individualdifference-experience|individualdifference-motivation,friendship
10/21/21 17:39,10/21/21 17:59,0,104.175.18.59,100,1211,1,10/21/21 17:59,R_1r30jlj8PBISAX0,,,,,34.19790649,-118.5371017,anonymous,EN,1,0,0,2.012,0,0,0,2.013,0,0,0,2.113,0,0.811,0.811,2.013,1,0,0,2.12,0,0,0,2.013,0,0,0,2.113,0,0,0,2.114,0,0,0,2.013,0,0,0,2.111,0,0,0,2.012,0,0,0,2.111,0,0,0,2.013,0,0,0,2.012,0,0,0,2.112,0,0,0,2.013,0,0,0,2.113,0,0,0,2.014,0,0,0,2.012,0,0,0,2.011,0,0,0,2.014,0,0,0,2.013,0,0,0,2.012,0,0,0,2.111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,54,10,6,40,49,343,13,8,2,2,1,2,2,2,1,1,1,2,2,1,1,2,1,2,1,2,2,1,2,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,2,2,1,2,1,1,6,6,1,6,6,6,6,1,6,6,6,6,6,1,1,11|14|2|9|13|5|15|12|1|10|4|6|7|8|3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7|10|12|18|16|9|2|5|3|4|15|13|17|1|8|14|11|6,I try to make a mental picture of the face on my head.,No idea,29,2,,1,,encoding-block1,individualdifference-motivation|individualdifference-experience,friendship
10/21/21 17:49,10/21/21 18:00,0,69.136.84.175,100,647,1,10/21/21 18:00,R_2sXYHVzojx4hCI6,,,,,40.07640076,-75.1678009,anonymous,EN,1,0,0,2.121,0,0,0,2.008,0,0,0,2.118,0,0,0,2.109,0,0,0,2.11,0,0,0,2.007,0,0,0,2.011,0,0,0,2.125,0,0,0,2.122,0,0,0,2.007,0,0,0,2.111,0,0,0,2.127,0,0,0,2.109,0,0,0,2.11,0,0,0,2.108,0,0,0,2.115,0,0,0,2.007,0,0,0,2.108,0,0,0,2.12,0,0,0,2.015,0,0,0,2.11,0,0,0,2.128,0,0,0,2.009,0,0,0,2.119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,54,10,6,40,49,147,13,8,1,2,2,2,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,1,1,6,1,5,6,6,4,1,6,6,4,5,6,6,1,1,15|4|10|14|2|9|5|3|11|7|6|13|1|12|8,5,5,5,5,5,5,5,5,5,2,2,2,3,4,2,4,2,4,13|9|8|17|6|4|14|5|12|11|16|15|2|10|7|18|1|3,I tried to recall as many details in the faces as possible. ,Determining if a person thinks a certain color of people all look alike in some way and therefore can easily mix them up. ,34,2,,2,,encoding-block1,individualdifference-motivation|individualdifference-experience,friendship
10/21/21 17:36,10/21/21 18:03,0,197.185.103.214,100,1620,1,10/21/21 18:03,R_cZIKNMEZSS5Shyh,,,,,-26.38110352,27.83760071,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.066,0,0,0,2.116,0,0,0,2.134,0,0,0,2.117,0,0,0,2.034,0,0,0,2.12,0,0,0,2.017,0,0,0,2.017,0,0,0,2.111,0,0,0,2.015,0,0,0,2.017,0,0,0,2.017,0,0,0,2.117,0,0,0,2.011,0,0,0,2.012,0,0,0,2.128,0,0,0,2.014,0,0,0,2.009,0,0,0,2.115,0,0,0,2.012,0,0,0,2.049,0,0,0,2.036,0,0,0,2.013,0,0,0,2.016,0,9,3,54,10,6,35,49,343,13,8,2,2,2,1,1,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,1,1,2,1,1,2,2,2,6,4,2,6,3,3,3,6,4,4,3,6,3,3,4,13|7|9|1|14|2|11|6|10|15|12|3|5|8|4,3,3,4,5,5,5,3,5,3,3,1,2,3,3,3,3,2,2,16|8|14|2|18|5|12|13|7|15|11|10|4|1|6|9|3|17,There were some ups and downs but it was very interesting.,"Memory, race and IQ",36,2,,2,,encoding-block2,individualdifference-motivation|individualdifference-experience,friendship
10/21/21 17:55,10/21/21 18:12,0,196.34.129.233,100,1017,1,10/21/21 18:12,R_3MECw85E4Izpj3Z,,,,,-26.38110352,27.83760071,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.007,0,0,0,2.107,0,0,0,2.106,0,0,0,2.107,0,0,0,2.007,0,0,0,2.108,0,0,0,2.007,0,0,0,2.007,0,0,0,2.007,0,0,0,2.006,0,0,0,2.007,0,0,0,2.009,0,0,0,2.007,0,0,0,2.109,0,0,0,2.007,0,0,0,2.007,0,0,0,2.007,0,0,0,2.107,0,0,0,2.007,0,0,0,2.007,0,0,0,2.006,0,0,0,2.006,0,0,0,2.108,0,0,0,2.007,0,9,3,54,10,6,40,49,343,13,8,2,1,2,1,2,2,2,1,1,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,6,6,4,6,6,1,6,6,6,4,1,6,1,1,6,12|10|14|1|4|2|7|9|11|6|3|5|15|13|8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2|5|17|4|9|7|10|13|1|8|11|3|14|16|18|6|12|15,I was focused throughout the survey and had a thought thoroughly about my answer and made sure I was honest.,Memorizing series of faces seen and interactions with both white and black races,24,2,,2,,encoding-block2,individualdifference-motivation|individualdifference-experience,friendship
10/25/21 10:41,10/25/21 10:53,0,85.74.45.138,100,668,1,10/25/21 10:53,R_SUACaF4ZonyCz5v,,,,,37.98420715,23.73530579,anonymous,EN,1,0,0,2.105,0,0,0,2.107,0,0,0,2.006,0,0,0,2.008,0,0,0,2.108,0,0,0,2.008,0,0,0,2.008,0,0,0,2.006,0,0,0,2.008,0,0,0,2.006,0,0,0,2.007,0,0,0,2.007,0,0,0,2.007,0,0,0,2.009,0,0,0,2.007,0,0,0,2.007,0,0,0,2.006,0,0,0,2.006,0,0,0,2.008,0,0,0,2.007,0,0,0,2.008,0,0,0,2.008,0,0,0,2.008,0,0,0,2.008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,54,10,6,40,49,343,13,8,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,2,1,2,1,2,1,6,6,1,1,6,6,1,1,6,1,1,6,6,1,2|14|10|7|13|4|1|6|5|8|15|11|3|12|9,5,4,2,5,5,5,5,4,2,5,4,5,5,5,5,5,4,2,12|4|1|6|16|18|17|3|11|9|8|2|5|10|13|7|15|14,"I live in Athens, Greece and in the part of Athens there are almost no Black people. Never have I had a Black classmate.",If white people or white people are more memorable.,20,1,,1,,encoding-block1,individualdifference-motivation|individualdifference-experience,friendship
10/25/21 10:46,10/25/21 10:55,0,151.63.120.207,100,570,1,10/25/21 10:55,R_5cks3RZSuoS2iOZ,,,,,38.13020325,13.32899475,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.009,0,0,0,2.007,0,0,0,2.005,0,0,0,2.109,0,0,0,2.01,0,0,0,2.008,0,0,0,2.006,0,0,0,2.107,0,0,0,2.108,0,0,0,2.112,0,0,0,2.111,0,0,0,2.01,0,0,0,2.01,0,0,0,2.009,0,0,0,2.106,0,0,0,2.112,0,0,0,2.008,0,0,0,2.008,0,0,0,2.111,0,0,0,2.106,0,0,0,2.111,0,0,0,2.006,0,0,0,2.009,0,0,0,2.006,0,9,3,54,10,6,40,49,343,13,8,2,1,2,2,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,1,2,2,1,2,2,1,1,1,2,1,2,4,6,1,3,5,4,3,2,6,3,3,5,4,1,6|1|9|11|12|7|2|14|4|3|5|10|13|8|15,3,3,3,4,4,4,5,3,3,3,3,3,4,4,4,5,3,3,7|12|6|10|16|2|8|3|1|4|18|13|14|5|11|17|9|15,"In my area I almost never interact with black people, but it's not up to my willingness. I would socialize with a white or black coworker/neighbour/peer in the exact same way",Racism and social sciences,23,1,,1,,encoding-block2,individualdifference-experience|individualdifference-motivation,friendship
