StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,1_encoding1Time_First Click,1_encoding1Time_Last Click,1_encoding1Time_Page Submit,1_encoding1Time_Click Count,2_encoding1Time_First Click,2_encoding1Time_Last Click,2_encoding1Time_Page Submit,2_encoding1Time_Click Count,3_encoding1Time_First Click,3_encoding1Time_Last Click,3_encoding1Time_Page Submit,3_encoding1Time_Click Count,4_encoding1Time_First Click,4_encoding1Time_Last Click,4_encoding1Time_Page Submit,4_encoding1Time_Click Count,5_encoding1Time_First Click,5_encoding1Time_Last Click,5_encoding1Time_Page Submit,5_encoding1Time_Click Count,6_encoding1Time_First Click,6_encoding1Time_Last Click,6_encoding1Time_Page Submit,6_encoding1Time_Click Count,7_encoding1Time_First Click,7_encoding1Time_Last Click,7_encoding1Time_Page Submit,7_encoding1Time_Click Count,8_encoding1Time_First Click,8_encoding1Time_Last Click,8_encoding1Time_Page Submit,8_encoding1Time_Click Count,9_encoding1Time_First Click,9_encoding1Time_Last Click,9_encoding1Time_Page Submit,9_encoding1Time_Click Count,10_encoding1Time_First Click,10_encoding1Time_Last Click,10_encoding1Time_Page Submit,10_encoding1Time_Click Count,11_encoding1Time_First Click,11_encoding1Time_Last Click,11_encoding1Time_Page Submit,11_encoding1Time_Click Count,12_encoding1Time_First Click,12_encoding1Time_Last Click,12_encoding1Time_Page Submit,12_encoding1Time_Click Count,13_encoding1Time_First Click,13_encoding1Time_Last Click,13_encoding1Time_Page Submit,13_encoding1Time_Click Count,14_encoding1Time_First Click,14_encoding1Time_Last Click,14_encoding1Time_Page Submit,14_encoding1Time_Click Count,15_encoding1Time_First Click,15_encoding1Time_Last Click,15_encoding1Time_Page Submit,15_encoding1Time_Click Count,16_encoding1Time_First Click,16_encoding1Time_Last Click,16_encoding1Time_Page Submit,16_encoding1Time_Click Count,17_encoding1Time_First Click,17_encoding1Time_Last Click,17_encoding1Time_Page Submit,17_encoding1Time_Click Count,18_encoding1Time_First Click,18_encoding1Time_Last Click,18_encoding1Time_Page Submit,18_encoding1Time_Click Count,19_encoding1Time_First Click,19_encoding1Time_Last Click,19_encoding1Time_Page Submit,19_encoding1Time_Click Count,20_encoding1Time_First Click,20_encoding1Time_Last Click,20_encoding1Time_Page Submit,20_encoding1Time_Click Count,21_encoding1Time_First Click,21_encoding1Time_Last Click,21_encoding1Time_Page Submit,21_encoding1Time_Click Count,22_encoding1Time_First Click,22_encoding1Time_Last Click,22_encoding1Time_Page Submit,22_encoding1Time_Click Count,23_encoding1Time_First Click,23_encoding1Time_Last Click,23_encoding1Time_Page Submit,23_encoding1Time_Click Count,24_encoding1Time_First Click,24_encoding1Time_Last Click,24_encoding1Time_Page Submit,24_encoding1Time_Click Count,1_encoding2Time_First Click,1_encoding2Time_Last Click,1_encoding2Time_Page Submit,1_encoding2Time_Click Count,2_encoding2Time_First Click,2_encoding2Time_Last Click,2_encoding2Time_Page Submit,2_encoding2Time_Click Count,3_encoding2Time_First Click,3_encoding2Time_Last Click,3_encoding2Time_Page Submit,3_encoding2Time_Click Count,4_encoding2Time_First Click,4_encoding2Time_Last Click,4_encoding2Time_Page Submit,4_encoding2Time_Click Count,5_encoding2Time_First Click,5_encoding2Time_Last Click,5_encoding2Time_Page Submit,5_encoding2Time_Click Count,6_encoding2Time_First Click,6_encoding2Time_Last Click,6_encoding2Time_Page Submit,6_encoding2Time_Click Count,7_encoding2Time_First Click,7_encoding2Time_Last Click,7_encoding2Time_Page Submit,7_encoding2Time_Click Count,8_encoding2Time_First Click,8_encoding2Time_Last Click,8_encoding2Time_Page Submit,8_encoding2Time_Click Count,9_encoding2Time_First Click,9_encoding2Time_Last Click,9_encoding2Time_Page Submit,9_encoding2Time_Click Count,10_encoding2Time_First Click,10_encoding2Time_Last Click,10_encoding2Time_Page Submit,10_encoding2Time_Click Count,11_encoding2Time_First Click,11_encoding2Time_Last Click,11_encoding2Time_Page Submit,11_encoding2Time_Click Count,12_encoding2Time_First Click,12_encoding2Time_Last Click,12_encoding2Time_Page Submit,12_encoding2Time_Click Count,13_encoding2Time_First Click,13_encoding2Time_Last Click,13_encoding2Time_Page Submit,13_encoding2Time_Click Count,14_encoding2Time_First Click,14_encoding2Time_Last Click,14_encoding2Time_Page Submit,14_encoding2Time_Click Count,15_encoding2Time_First Click,15_encoding2Time_Last Click,15_encoding2Time_Page Submit,15_encoding2Time_Click Count,16_encoding2Time_First Click,16_encoding2Time_Last Click,16_encoding2Time_Page Submit,16_encoding2Time_Click Count,17_encoding2Time_First Click,17_encoding2Time_Last Click,17_encoding2Time_Page Submit,17_encoding2Time_Click Count,18_encoding2Time_First Click,18_encoding2Time_Last Click,18_encoding2Time_Page Submit,18_encoding2Time_Click Count,19_encoding2Time_First Click,19_encoding2Time_Last Click,19_encoding2Time_Page Submit,19_encoding2Time_Click Count,20_encoding2Time_First Click,20_encoding2Time_Last Click,20_encoding2Time_Page Submit,20_encoding2Time_Click Count,21_encoding2Time_First Click,21_encoding2Time_Last Click,21_encoding2Time_Page Submit,21_encoding2Time_Click Count,22_encoding2Time_First Click,22_encoding2Time_Last Click,22_encoding2Time_Page Submit,22_encoding2Time_Click Count,23_encoding2Time_First Click,23_encoding2Time_Last Click,23_encoding2Time_Page Submit,23_encoding2Time_Click Count,24_encoding2Time_First Click,24_encoding2Time_Last Click,24_encoding2Time_Page Submit,24_encoding2Time_Click Count,1_mathQuiz,2_mathQuiz,3_mathQuiz,4_mathQuiz,5_mathQuiz,6_mathQuiz,7_mathQuiz,8_mathQuiz,9_mathQuiz,10_mathQuiz,1_recog,2_recog,3_recog,4_recog,5_recog,6_recog,7_recog,8_recog,9_recog,10_recog,11_recog,12_recog,13_recog,14_recog,15_recog,16_recog,17_recog,18_recog,19_recog,20_recog,21_recog,22_recog,23_recog,24_recog,25_recog,26_recog,27_recog,28_recog,29_recog,30_recog,31_recog,32_recog,33_recog,34_recog,35_recog,36_recog,37_recog,38_recog,39_recog,40_recog,41_recog,42_recog,43_recog,44_recog,45_recog,46_recog,47_recog,48_recog,contactQs_1,contactQs_2,contactQs_3,contactQs_4,contactQs_5,contactQs_6,contactQs_7,contactQs_8,contactQs_9,contactQs_10,contactQs_11,contactQs_12,contactQs_13,contactQs_14,contactQs_15,contactQs_DO,blkRecog_1,whtRecog_1,blkInter_1,whtInter_1,botCheck,manipCheck,age,race,race_6_TEXT,sex,sex_3_TEXT,FL_13_DO,FL_14_DO,individualdifference-motivation_DO
9/13/21 20:29,9/13/21 20:40,0,137.119.0.248,100,666,1,9/13/21 20:40,R_2dYBhS1pRlxbUsq,,,,,31.94140625,-89.23390198,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.015,0,0,0,2.117,0,0,0,2.019,0,0,0,2.013,0,0,0,2.018,0,0,0,2.114,0,0,0,2.016,0,0,0,2.018,0,0,0,2.018,0,0,0,2.113,0,0,0,2.015,0,0,0,2.121,0,0,0,2.017,0,0,0,2.016,0,0,0,2.018,0,0,0,2.135,0,0,0,2.021,0,0,0,2.025,0,0,0,2.126,0,0,0,2.123,0,0,0,2.023,0,0,0,2.019,0,0,0,2.014,0,0,0,2.121,0,9,3,54,10,6,40,49,490,7,8,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7|12|2|10|8|1|4|15|3|9|11|14|13|6|5,6,5,50,50,It is important to recognixze everyones faces.,racism?,20,1,,2,,encoding-block2,individualdifference-experience|individualdifference-motivation,motivationInstr|blkRecog|blkInter|whtInter|whtRecog
9/13/21 20:33,9/13/21 20:41,0,24.92.132.130,100,484,1,9/13/21 20:41,R_1Nn65X7T3zxl3Nm,,,,,40.02330017,-83.08589935,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.006,0,0,0,2.007,0,0,0,2.107,0,0,0,2.008,0,0,0,2.11,0,0,0,2.107,0,0,0,2.007,0,0,0,2.01,0,0,0,2.008,0,0,0,2.109,0,0,0,2.107,0,0,0,2.108,0,0,0,2.113,0,0,0,2.108,0,0,0,2.008,0,0,0,2.112,0,0,0,2.111,0,0,0,2.107,0,0,0,2.01,0,0,0,2.01,0,0,0,2.111,0,0,0,2.11,0,0,0,2.008,0,0,0,2.111,0,9,3,54,10,4,35,49,343,13,8,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,1,2,2,2,5,6,3,3,5,6,1,2,5,1,3,6,4,3,3|15|7|13|9|2|10|4|14|8|5|11|6|12|1,7,5,5,98,"I live in a very white area and go to a very white school, so the majority of people I interact with daily are white. ",how well individuals remember faces of white people vs black,22,1,,2,,encoding-block2,individualdifference-experience|individualdifference-motivation,motivationInstr|blkInter|whtRecog|blkRecog|whtInter
9/13/21 20:34,9/13/21 20:42,0,160.2.140.174,100,505,1,9/13/21 20:42,R_12Qsp4vaLQpPpD8,,,,,43.57800293,-116.2953949,anonymous,EN,1,0,0,2.007,0,0,0,2.105,0,0,0,2.006,0,0,0,2.107,0,0,0,2.107,0,0,0,2.006,0,0,0,2.107,0,0,0,2.106,0,0,0,2.006,0,0,0,2.008,0,0,0,2.006,0,0,0,2.009,0,0,0,2.106,0,0,0,2.106,0,0,0,2.107,0,0,0,2.007,0,0,0,2.007,0,0,0,2.006,0,0,0,2.007,0,0,0,2.006,0,0,0,2.008,0,0,0,2.007,0,0,0,2.005,0,0,0,2.006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,54,10,6,40,49,147,13,8,1,2,1,1,1,2,1,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,4,6,6,4,6,4,4,2,6,1,1,6,5,1,12|9|2|4|3|5|7|10|13|8|15|1|6|11|14,1,1,9,88,I live in Idaho. It's like 99% white. There's almost 0 diversity. I used to live in California where it was much more diverse.,Racial Identification blindness,30,1,,2,,encoding-block1,individualdifference-experience|individualdifference-motivation,motivationInstr|whtInter|blkRecog|blkInter|whtRecog
9/13/21 20:35,9/13/21 20:42,0,73.208.128.203,100,458,1,9/13/21 20:42,R_daqQsk4bYUNYpyx,,,,,41.94500732,-87.79959869,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.008,0,0,0,2.005,0,0,0,2.007,0,0,0,2.007,0,0,0,2.107,0,0,0,2.005,0,0,0,2.007,0,0,0,2.005,0,0,0,2.879,0,0,0,2.108,0,0,0,2.007,0,0,0,2.007,0,0,0,2.007,0,0,0,2.107,0,0,0,2.008,0,0,0,2.008,0,0,0,2.006,0,0,0,2.006,0,0,0,2.007,0,0,0,2.006,0,0,0,2.006,0,0,0,2.006,0,0,0,2.106,0,0,0,2.006,0,9,3,156,10,5?,40,49,49,12?,8,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,2,1,2,6,6,4,4,6,5,6,4,6,3,3,6,1,2,11|10|5|1|3|2|6|15|12|13|7|9|14|4|8,3,3,9,71,I thought about my life and answered the questions ,something to do with race and bias probably ,22,1,,2,,encoding-block2,individualdifference-motivation|individualdifference-experience,motivationInstr|whtRecog|blkRecog|blkInter|whtInter
9/13/21 20:32,9/13/21 20:43,0,99.47.20.38,100,606,1,9/13/21 20:43,R_2uOP6MtYvxxilOa,,,,,37.5428009,-122.2971039,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.009,0,0,0,2.007,0,0,0,2.109,0,0,0,2.108,0,0,0,2.011,0,0,0,2.111,0,0,0,2.111,0,0,0,2.11,0,0,0,2.008,0,0,0,2.109,0,0,0,2.007,0,0,0,2.006,0,0,0,2.107,0,0.969,0.969,2.006,1,0,0,2.008,0,0,0,2.006,0,0,0,2.107,0,0,0,2.11,0,0,0,2.011,0,0,0,2.11,0,0,0,2.111,0,0,0,2.11,0,0,0,2.106,0,0,0,2.006,0,9,3,54,10,6,40,don't know,343,13,8,2,2,2,2,2,1,2,1,1,1,2,1,2,2,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,1,1,1,2,1,2,2,1,1,2,2,1,6,6,6,6,6,6,6,6,6,6,1,5,6,1,4,2|5|3|15|9|6|14|8|1|4|10|7|11|13|12,3,3,50,50,I think i socialize with a pretty equal amount of different backgrounds and cultures. ,facial recognition ,22,1,,2,,encoding-block2,individualdifference-experience|individualdifference-motivation,motivationInstr|whtInter|whtRecog|blkRecog|blkInter
9/13/21 20:35,9/13/21 20:44,0,73.53.23.112,100,546,1,9/13/21 20:44,R_e4zASJLa0gyLX7H,,,,,47.64630127,-122.5330963,anonymous,EN,1,0,0,2.006,0,0,0,2.006,0,0,0,2.006,0,0,0,2.106,0,0,0,2.005,0,0,0,2.106,0,0,0,2.106,0,0,0,2.006,0,0,0,2.106,0,0,0,2.006,0,0,0,2.106,0,0,0,2.006,0,0,0,2.106,0,0,0,2.006,0,0,0,2.006,0,0,0,2.106,0,0,0,2.106,0,0,0,2.006,0,0,0,2.106,0,0,0,2.006,0,0,0,2.106,0,0,0,2.106,0,0,0,2.006,0,0,0,2.106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,52,10,6,40,49,117649,13,8,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,3,6,6,1,1,6,6,1,3,6,1,3,6,6,1,9|12|7|11|4|8|6|3|2|10|13|14|1|15|5,7,5,6,6,i live in a predominatly white area,seeing if a race is more recognizeable with their own race,18,1,,2,,encoding-block1,individualdifference-experience|individualdifference-motivation,motivationInstr|whtInter|blkRecog|whtRecog|blkInter
9/13/21 20:34,9/13/21 20:45,0,136.35.43.165,100,662,1,9/13/21 20:45,R_3HnvDOakPJKHmxN,,,,,39.06610107,-94.62879944,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.006,0,0,0,2.01,0,0,0,2.009,0,0,0,2.108,0,0,0,2.007,0,0,0,2.009,0,0,0,2.007,0,0,0,2.006,0,0,0,2.107,0,0,0,2.113,0,0,0,2.007,0,0,0,2.008,0,0,0,2.011,0,0,0,2.01,0,0,0,2.007,0,0,0,2.109,0,0,0,2.008,0,0,0,2.106,0,0,0,2.008,0,0,0,2.112,0,0,0,2.005,0,0,0,2.009,0,0,0,2.008,0,0,0,2.009,0,9,3,54,10,6,45,18.52,343,13,8,2,1,2,1,1,1,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2,1,2,1,4,4,5,5,5,5,5,5,4,5,2,5,5,2,2,2|10|8|14|9|11|4|6|3|13|5|7|15|1|12,3,3,20,50,I watched key things about each image. I work with a neighborhood with mixed races,race and how are brain identifies people,40,1,,1,,encoding-block2,individualdifference-experience|individualdifference-motivation,motivationInstr|whtRecog|blkRecog|whtInter|blkInter
9/13/21 20:37,9/13/21 20:47,0,66.76.37.82,100,586,1,9/13/21 20:47,R_0jQ5CbmGc5ecBFf,,,,,30.60319519,-96.31359863,anonymous,EN,1,0,0,2.107,0,0,0,2.01,0,0,0,2.008,0,0,0,2.007,0,0,0,2.11,0,0,0,2.009,0,0,0,2.108,0,0,0,2.109,0,0,0,2.011,0,0,0,2.01,0,0,0,2.01,0,0,0,2.007,0,0,0,2.01,0,0,0,2.008,0,0,0,2.008,0,0,0,2.108,0,0,0,2.106,0,0,0,2.109,0,0,0,2.107,0,0,0,2.01,0,0,0,2.009,0,0,0,2.112,0,0,0,2.01,0,0,0,2.011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,54,10,6,40,49,343,13,8,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,4,4,6,3,3,4,5,5,2,5,2,3,6,2,1,7|2|13|12|3|4|9|6|14|10|1|5|11|8|15,2,2,40,70,"As a white female, it is generally considered normal for me to stay closer to interactions with my own race than with black people.","The impressions given off from people of different skin colors, the judgments we make in a split decision-basis about others.",21,1,,2,,encoding-block1,individualdifference-motivation|individualdifference-experience,motivationInstr|whtInter|whtRecog|blkRecog|blkInter
9/13/21 20:29,9/13/21 20:47,0,166.144.40.228,100,1075,1,9/13/21 20:47,R_1CwKMtBx6wjiUuw,,,,,34.05439758,-118.2440033,anonymous,EN,1,0,0,2.011,0,0,0,2.014,0,0,0,2.011,0,0,0,2.011,0,0,0,2.01,0,0,0,2.01,0,0,0,2.01,0,0,0,2.013,0,0,0,2.012,0,0,0,2.009,0,0,0,2.011,0,1.09,1.09,2.11,1,0,0,2.012,0,0,0,2.011,0,0,0,2.009,0,0,0,2.11,0,1.014,1.014,2.012,1,0,0,2.012,0,0,0,2.01,0,0,0,2.013,0,0,0,2.01,0,0,0,2.011,0,0,0,2.01,0,0,0,2.012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,54,10,6,40,49,343,13,8,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10|4|1|11|9|3|14|15|2|13|12|8|7|5|6,2,2,50,50,I usually encounter black and white people on a daily basis due to the kind of service we render to the masses. There's no way day I don't interact with any. That's the good thing about my job as it has afforded me the opportunity to make my study and observations and conclude that there's no need for racial inequality.,Racial inequality,34,1,,1,,encoding-block1,individualdifference-motivation|individualdifference-experience,motivationInstr|blkInter|whtRecog|whtInter|blkRecog
9/13/21 20:36,9/13/21 20:47,0,104.53.224.32,100,660,1,9/13/21 20:47,R_1LeAFv2CeT7YCaA,,,,,35.84509277,-86.49009705,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.107,0,0,0,2.106,0,0.642,0.642,2.006,1,0,0,2.007,0,0,0,2.007,0,0,0,2.107,0,0,0,2.007,0,0,0,2.107,0,0,0,2.007,0,0,0,2.007,0,0,0,2.008,0,0,0,2.007,0,0,0,2.107,0,0,0,2.006,0,0,0,2.007,0,0,0,2.107,0,0,0,2.007,0,0,0,2.007,0,0,0,2.007,0,0,0,2.007,0,0,0,2.007,0,0,0,2.006,0,0,0,2.007,0,0,0,2.107,0,9,3,54,10,6,40,49,343,13,8,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,1,1,1,2,1,2,1,1,2,2,1,2,2,2,1,2,1,2,1,2,1,1,1,1,2,5,5,5,4,4,5,5,3,4,6,3,4,4,3,3,2|9|11|4|7|12|6|5|15|8|13|14|10|3|1,7,5,35,65,I thought about my work place and my friend circle. How many were black vs. white,Memory of faces of black people versus white peopl,22,1,,2,,encoding-block2,individualdifference-experience|individualdifference-motivation,motivationInstr|blkRecog|blkInter|whtRecog|whtInter
9/13/21 20:36,9/13/21 20:49,0,197.210.52.153,100,785,1,9/13/21 20:49,R_XM5nHxaOJdtS8zn,,,,,6.447402954,3.390304565,anonymous,EN,1,0,0,2.016,0,0,0,2.12,0,0,0,2.129,0,0,0,2.114,0,0,0,2.208,0,0,0,2.113,0,0,0,2.115,0,0,0,2.012,0,0,0,2.117,0,0,0,2.114,0,0,0,2.115,0,0,0,2.016,0,0,0,2.016,0,0,0,2.117,0,0,0,2.115,0,0,0,2.016,0,0,0,2.018,0,0,0,2.12,0,0,0,2.043,0,0,0,2.115,0,0,0,2.018,0,0,0,2.113,0,0,0,2.02,0,0,0,2.119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,54,10,6,40,49,343,13,8,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,6,4,5,5,4,5,5,4,6,6,2,6,6,1,3,15|11|5|6|2|7|14|10|3|13|1|9|4|8|12,6,3,84,62,I solved the arithmetic questions. I tried my best to remember the faces,how retentive my memory was,31,2,,1,,encoding-block1,individualdifference-motivation|individualdifference-experience,motivationInstr|whtInter|blkInter|whtRecog|blkRecog
9/13/21 19:32,9/13/21 20:52,0,75.185.184.201,100,4808,1,9/13/21 20:52,R_33kb4OA6dNfX6Ny,,,,,41.24789429,-81.43489838,anonymous,EN,1,0,0,2.017,0,0,0,2.02,0,0,0,2.122,0,0,0,2.119,0,0,0,2.12,0,0,0,2.019,0,0,0,2.119,0,0,0,2.126,0,0,0,2.02,0,0,0,2.124,0,0,0,2.119,0,0,0,2.117,0,0,0,2.017,0,0,0,2.024,0,0,0,2.019,0,0,0,2.02,0,0,0,2.024,0,0,0,2.024,0,0,0,2.017,0,0,0,2.022,0,0,0,2.123,0,0,0,2.12,0,0,0,2.023,0,0,0,2.122,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,54,10,6,60,49,149,13,8,1,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,2,1,2,1,1,1,6,5,4,3,4,4,4,4,5,3,5,5,4,3,3,8|10|6|9|14|5|12|1|11|15|13|4|7|2|3,3,3,66,89,very much,face,41,1,,2,,encoding-block1,individualdifference-experience|individualdifference-motivation,motivationInstr|whtRecog|whtInter|blkInter|blkRecog
9/13/21 20:38,9/13/21 20:52,0,97.99.232.10,100,873,1,9/13/21 20:52,R_0Vg5a5UbV2hbDDH,,,,,33.02870178,-96.68260193,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.01,0,0,0,2.011,0,0,0,2.011,0,0,0,2.112,0,0,0,2.013,0,0,0,2.011,0,0,0,2.011,0,0,0,2.107,0,0,0,2.009,0,0,0,2.012,0,0,0,2.011,0,0,0,2.011,0,0,0,2.121,0,0,0,2.011,0,0,0,2.012,0,0,0,2.011,0,0,0,2.012,0,0,0,2.113,0,0,0,2.022,0,0,0,2.011,0,0,0,2.111,0,0,0,2.011,0,0,0,2.114,0,0,0,2.108,0,9,3,54,10,6,40,49,343,13,8,2,2,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,5,5,5,5,5,5,5,5,5,5,2,5,5,2,3,10|13|2|12|4|7|11|5|14|8|1|15|6|3|9,6,4,52,61,I tried to memorize the faces,Impression of faces,36,2,,2,,encoding-block2,individualdifference-motivation|individualdifference-experience,motivationInstr|blkRecog|blkInter|whtInter|whtRecog
9/13/21 20:29,9/13/21 20:53,0,73.216.136.176,100,1473,1,9/13/21 20:53,R_12hh1oOgMXeI2HN,,,,,37.51150513,-77.56620026,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.007,0,0,0,2.007,0,0,0,2.008,0,0,0,2.007,0,0,0,2.007,0,0,0,2.007,0,0,0,2.007,0,0,0,2.107,0,0,0,2.007,0,0,0,2.108,0,0,0,2.006,0,0,0,2.007,0,0,0,2.007,0,0,0,2.111,0,0,0,2.007,0,0,0,2.007,0,0,0,2.007,0,0,0,2.007,0,0,0,2.107,0,0,0,2.007,0,0,0,2.007,0,0,0,2.007,0,0,0,2.107,0,0,0,2.007,0,9,3,54,10,6,40,343,343,13,8,2,1,2,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,4,4,4,5,4,4,4,4,3,5,1,4,5,2,1,8|14|4|2|6|1|13|5|11|3|15|12|10|7|9,7,5,30,70,"Where I live in a predominantly white community, it's becoming more diverse all the time, which is nice. I elected to send my children to magnet high schools outside of my very white district school into academic magnet programs within highly diverse schools, which enhanced their experience with regard to racial diversity among classmates. ",racial preference,59,1,,2,,encoding-block2,individualdifference-experience|individualdifference-motivation,motivationInstr|blkInter|blkRecog|whtInter|whtRecog
